debt,income,name,oneyear,rank,revenue,timestamp,val,year
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170601055436,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170601055436,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170601055436,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170601055436,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170601055436,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170601055436,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170601055436,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170601055436,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170601055436,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170601055436,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170601055436,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170601055436,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170601055436,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170601055436,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170601055436,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170601055436,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170601055436,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170601055436,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170601055436,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170601055436,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170601055436,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170601055436,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170601055436,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170601055436,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170622121747,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170622121747,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170622121747,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170622121747,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170622121747,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170622121747,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170622121747,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170622121747,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170622121747,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170622121747,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170622121747,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170622121747,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170622121747,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170622121747,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170622121747,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170622121747,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170622121747,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170622121747,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170622121747,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170622121747,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170622121747,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170622121747,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170622121747,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170622121747,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170622121747,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170622121747,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170622121747,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170622121747,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170622121747,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170622121747,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170627143441,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170627143441,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170627143441,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170627143441,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170627143441,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170627143441,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170627143441,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170627143441,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170627143441,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170627143441,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170627143441,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170627143441,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170627143441,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170627143441,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170627143441,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170627143441,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170627143441,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170627143441,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170627143441,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170627143441,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170627143441,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170627143441,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170627143441,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170627143441,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170627143441,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170627143441,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170627143441,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170627143441,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170627143441,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170627143441,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170706115906,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170706115906,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170706115906,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170706115906,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170706115906,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170706115906,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170706115906,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170706115906,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170706115906,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170706115906,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170706115906,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170706115906,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170706115906,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170706115906,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170706115906,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170706115906,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170706115906,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170706115906,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170706115906,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170706115906,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170706115906,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170706115906,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170706115906,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170706115906,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170706115906,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170706115906,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170706115906,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170706115906,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170706115906,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170706115906,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170711225602,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170711225602,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170711225602,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170711225602,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170711225602,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170711225602,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170711225602,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170711225602,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170711225602,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170711225602,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170711225602,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170711225602,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170711225602,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170711225602,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170711225602,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170711225602,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170711225602,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170711225602,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170711225602,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170711225602,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170711225602,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170711225602,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170711225602,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170711225602,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170711225602,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170711225602,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170711225602,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170711225602,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170711225602,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170711225602,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170722101733,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170722101733,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170722101733,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170722101733,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170722101733,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170722101733,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170722101733,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170722101733,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170722101733,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170722101733,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170722101733,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170722101733,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170722101733,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170722101733,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170722101733,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170722101733,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170722101733,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170722101733,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170722101733,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170722101733,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170722101733,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170722101733,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170722101733,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170722101733,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170722101733,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170722101733,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170722101733,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170722101733,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170722101733,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170722101733,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170729112225,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170729112225,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170729112225,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170729112225,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170729112225,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170729112225,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170729112225,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170729112225,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170729112225,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170729112225,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170729112225,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170729112225,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170729112225,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170729112225,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170729112225,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170729112225,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170729112225,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170729112225,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170729112225,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170729112225,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170729112225,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170729112225,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170729112225,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170729112225,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170729112225,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170729112225,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170729112225,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170729112225,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170729112225,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170729112225,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20170802041745,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20170802041745,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20170802041745,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20170802041745,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20170802041745,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20170802041745,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20170802041745,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20170802041745,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20170802041745,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20170802041745,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20170802041745,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20170802041745,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20170802041745,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20170802041745,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20170802041745,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20170802041745,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20170802041745,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20170802041745,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20170802041745,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20170802041745,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20170802041745,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20170802041745,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20170802041745,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20170802041745,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20170802041745,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20170802041745,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20170802041745,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20170802041745,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20170802041745,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20170802041745,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20171001222532,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20171001222532,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20171001222532,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20171001222532,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20171001222532,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20171001222532,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20171001222532,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20171001222532,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20171001222532,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20171001222532,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20171001222532,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20171001222532,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20171001222532,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20171001222532,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20171001222532,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20171001222532,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20171001222532,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20171001222532,1000000000.0,2017
0.16,44700000.0,Orlando Magic,0.02,19 ,166000000.0,20171001222532,920000000.0,2017
0.08,36000000.0,Utah Jazz,0.04,20 ,164000000.0,20171001222532,910000000.0,2017
0.21,21800000.0,Detroit Pistons,0.06,21 ,172000000.0,20171001222532,900000000.0,2017
0.0,21200000.0,Denver Nuggets,0.04,22 ,157000000.0,20171001222532,890000000.0,2017
0.28,19800000.0,Atlanta Hawks,0.07,23 ,169000000.0,20171001222532,885000000.0,2017
0.17,23900000.0,Indiana Pacers,0.05,24 ,157000000.0,20171001222532,880000000.0,2017
0.19,18200000.0,Philadelphia 76ers,0.14,25 ,140000000.0,20171001222532,800000000.0,2017
0.22,200000.0,Memphis Grizzlies,0.01,26 ,155000000.0,20171001222532,790000000.0,2017
0.54,24000000.0,Milwaukee Bucks,0.16,27 ,146000000.0,20171001222532,785000000.0,2017
0.19,9400000.0,Charlotte Hornets,0.04,28 ,158000000.0,20171001222532,780000000.0,2017
0.18,25900000.0,Minnesota Timberwolves,0.07,29 ,154000000.0,20171001222532,770000000.0,2017
0.17,16700000.0,New Orleans Pelicans,0.15,30 ,156000000.0,20171001222532,750000000.0,2017
0.0,141200000.0,New York Knicks,0.1,1 ,376000000.0,20171202041054,3300000000.0,2017
0.01,119200000.0,Los Angeles Lakers,0.11,2 ,333000000.0,20171202041054,3000000000.0,2017
0.1,74200000.0,Golden State Warriors,0.37,3 ,305000000.0,20171202041054,2600000000.0,2017
0.02,45500000.0,Chicago Bulls,0.09,4 ,232000000.0,20171202041054,2500000000.0,2017
0.07,60100000.0,Boston Celtics,0.05,5 ,200000000.0,20171202041054,2200000000.0,2017
0.0,-11800000.0,Los Angeles Clippers,0.0,6 ,185000000.0,20171202041054,2000000000.0,2017
0.14,15700000.0,Brooklyn Nets,0.06,7 ,223000000.0,20171202041054,1800000000.0,2017
0.08,62700000.0,Houston Rockets,0.1,8 ,244000000.0,20171202041054,1650000000.0,2017
0.08,40300000.0,Dallas Mavericks,0.04,9 ,194000000.0,20171202041054,1450000000.0,2017
0.05,21100000.0,Miami Heat,0.04,10 ,210000000.0,20171202041054,1350000000.0,2017
0.17,-40200000.0,Cleveland Cavaliers,0.09,11 ,233000000.0,20171202041054,1200000000.0,2017
0.06,18400000.0,San Antonio Spurs,0.02,12 ,187000000.0,20171202041054,1175000000.0,2017
0.1,46100000.0,Toronto Raptors,0.15,13 ,193000000.0,20171202041054,1125000000.0,2017
0.17,26300000.0,Phoenix Suns,0.1,14 ,173000000.0,20171202041054,1100000000.0,2017
0.47,18400000.0,Sacramento Kings,0.16,15 ,164000000.0,20171202041054,1075000000.0,2017
0.1,41200000.0,Portland Trail Blazers,0.08,16 ,178000000.0,20171202041054,1050000000.0,2017
0.14,-8400000.0,Oklahoma City Thunder,0.08,17 ,187000000.0,20171202041054,1024999999.9999999,2017
0.13,6600000.0,Washington Wizards,0.04,18 ,155000000.0,20171202041054,1000000000.0,2017
